Track Name,Artists,Predicted_Preferences,mbti
BETTER OFF (Feat. gamma) (Prod. EDDY),"unofficialboyy, gamma",0.021435721721027066,isfj
AMNESIA,WOODZ,0.02134745125939907,isfj
Joka (Feat. Mommy Son),"Mad Clown, Mommy Son",0.020954341954341954,isfj
5PACE (feat. VINXEN),"Yescoba, VINXEN",0.02069831304050136,isfj
"Take Me Home, Country Roads",Lana Del Rey,0.020558529218063906,isfj
42,"Diplo, Maren Morris",0.020555326739537267,isfj
Discord (TAK Remix),QWER,0.02020279942279942,isfj
이제서야,Lim Dohyuk,0.019734360309022973,isfj
Dive in,CHANZE,0.019307021831215382,isfj
Decalcomanie (Veiled Musician X Solar (MAMAMOO) with Jangwi-dong),Solar,0.019063099083103992,isfj
Star Plaza,Chaboom,0.018929989600444067,isfj
Imagining (feat. Amaarae),"Rina Sawayama, Amaarae",0.01874153085309655,isfj
WE CONNECT (feat. ONCHA),"YUNB, ONCHA",0.01869006779384138,isfj
In The Head,Kai,0.018096117361597237,isfj
Happy B!tch (Feat. Lee Young Ji),"Jambino, Lee Young Ji",0.017944444444444443,isfj
Mood (feat. BOBBY),"Babylon, BOBBY",0.017535002035002033,isfj
RE8EL,KANGDANIEL,0.017518752863038313,isfj
Not An Angel,Tems,0.017260348588585127,isfj
MY CHRISTMAS,HUS,0.0167616249772253,isfj
the soul savior ~ I don't need a superman,Billlie,0.016384817004424533,isfj
LET ME BE!,gencry,0.016190696125579846,isfj
Sunflower I Waltz - Allegretto,"조성우, 신민섭",0.015333333333333332,isfj
WATCH IT,THE BOYZ,0.014996549344375432,isfj
Catalyst.,"Weird Genius, Pepita",0.014829168881800461,isfj
I Always Think About You,Jin-Won Kwon,0.014819749216300939,isfj
겨울 고백 winter (feat. hanlim),"biskit!, Hanlim",0.01455164477084595,isfj
B.I.Z.Z.Y,Bizzy,0.014537444481222591,isfj
Talk Money (Prod. Wiz World),"Swings, Nochang",0.014084539564378273,isfj
Monica Bellucci,CRUCiAL STAR,0.01394525235189423,isfj
Head Spinners,PARKJIWOO,0.012924002478647468,isfj
DIE 4 YOU,DEAN,0.012739282896430573,isfj
Eternity,deulrejang,0.011108920621388654,isfj
You Make Me Feel,J.M3,0.010936464646464646,isfj
"ROSETTA (Feat. lobonabeat!, Owen, BIG Naughty) - Remix","pH-1, lobonabeat!, Owen, BIG Naughty",0.010899935313728418,isfj
Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",0.010016948051948051,isfj
Mater Dolorosa,Lucid Fall,0.009389655172413794,isfj
Outro,"oxymosoon, NECTA, earring",0.009034276512537381,isfj
Crazy Form,ATEEZ,0.007450717857993399,isfj
Ganadara,"lobonabeat!, BILL STAX, oygli",0.006833333333333333,isfj
Five Six Three Four,Jflow,0.006,isfj
You’re Losing Me (From The Vault),Taylor Swift,0.0030402150402150407,isfj
BATTER UP,BABYMONSTER,0.002772490347490348,isfj
You Don't Know Me,The London Suede,0.0014736842105263158,isfj
Lazy Baby (Feat. howelle),"GEM IV, howelle",0.19698685137933794,isfp
Mood (feat. BOBBY),"Babylon, BOBBY",0.13360297362095067,isfp
크리스마스에 고백,"Lee Woo, KIM HANKYUL, KIM DO HEE, 박제업, Choi Nakta",0.13287265278429752,isfp
"Useless(Feat. THAMA, MEENOI)","HAAN, THAMA, meenoi (미노이)",0.12842666641090333,isfp
Snowball,BOL4,0.11884452322703096,isfp
Over (feat. Minna Seo),"Woshi, Minna Seo",0.11409081879533305,isfp
I'm Sorry (ft. Lous and The Yakuza),"Arlo Parks, Lous and The Yakuza",0.10843564914893133,isfp
MERRY GO ROUND,Clinton Kane,0.10709510628093395,isfp
Stop Giving Me Advice (with Jack Harlow & Dave),"Lyrical Lemonade, Jack Harlow, Dave",0.10582098878646866,isfp
이제서야,Lim Dohyuk,0.10526222222222223,isfp
Dreamy Ocean,SUNYOUL,0.10348137036163788,isfp
Twinkle Little Star,SHIN JIMIN,0.10238945999115481,isfp
Cinema,Galdive,0.10113494623655914,isfp
Promise,JUNNY,0.09894125987993999,isfp
If Tomorrow Starts Without Me,Bill Ryder-Jones,0.09793762278683167,isfp
Ex-TRA,SAAY,0.09760054976241712,isfp
Good Bye,SORAN,0.0974035352860686,isfp
Bitter Smile,OVAN,0.09620228475683625,isfp
Mistaken,"Libianca, Oxlade, Chlöe",0.09556479623389265,isfp
Ring Ding Ding,IGWI,0.09522377623884519,isfp
The General,Guns N' Roses,0.09342326605126233,isfp
Noblesse,HYOLYN,0.0924466740110248,isfp
Just Another Day,Punch,0.09036541431497881,isfp
The Secret Between Us,MeloMance,0.0902683014272702,isfp
I'm glad it's winter,Bubble Sisters,0.08955131761689575,isfp
RE8EL,KANGDANIEL,0.089327188763374,isfp
Christmas Love,A.C.E,0.08927260349381468,isfp
bury. (Feat. SOLE),"punchnello, SOLE",0.08877499568303848,isfp
Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",0.08846688058163268,isfp
grave,Tate McRae,0.08763650728006277,isfp
OOTD,Dreamcatcher,0.08696898880532158,isfp
Ticket,MEENOI,0.08695358850748183,isfp
Beautiful Day,GEMINI,0.08644509219175886,isfp
Bubblegum Dog,MGMT,0.08629857857629934,isfp
):阿修羅:(,King Gnu,0.08512702997958752,isfp
Winter Again,NUITNUIT,0.0847188654743733,isfp
Finland (Feat. Sim JaeHyun),"OurR, Sim Jae Hyeon",0.0843487488823909,isfp
Pain Killer (Feat. Yescoba),"NO:EL, Yescoba",0.0840185289170422,isfp
Eras Of Us,FLETCHER,0.08348868086215175,isfp
Middle Aged,good problem,0.08292843938810582,isfp
BLOODY (Feat. Microdot),"Kim Boa, Microdot",0.08288895048142139,isfp
King,Thomas Ng,0.0825868918794216,isfp
"후회해 (feat. Wonstein, Snacky Chan)","Wavycake, Wonstein, Snacky Chan",0.08232822498221154,isfp
Water Underground,Real Estate,0.08121512727039043,isfp
출근하지 뭐,HoneyChurros,0.08060052499728741,isfp
"Again, Kim Dong Ryul",Coffeeboy,0.07998988981428864,isfp
Always In My Heart,"Hyun.O, SoYeon",0.07997774887369434,isfp
her,Junggigo,0.07933429809239445,isfp
"WINTERLUDE (feat. FYVE, suji)","Austn, FYVE, Suji",0.07930655212104015,isfp
Snowy Road,"WONK, 9m88",0.07787014999998375,isfp
Seoul Tango,"PATEKO, Jayci yucca, Kid Wine",0.0771297630589051,isfp
Truth or Dare,Tyla,0.07661987475958064,isfp
WINTER WITHOUT YOU,XG,0.07597450908971409,isfp
A WINTER BLANKET,87dance,0.07595527483299049,isfp
Ending,KIM A REUM,0.07528448286384548,isfp
Meeting (The Moon during the Day) [2023 Remake],FTISLAND,0.0751854575889216,isfp
FIRST SNOW,XODIAC,0.07516720130417975,isfp
Evidence (Feat. JUSTHIS),"kitsyojii, JUSTHIS",0.07510637302054153,isfp
girl in new york,Nessa Barrett,0.07437762404550248,isfp
왜 돌아보오 (2023 Ver.),Lee Chanwon,0.07423353459948563,isfp
Close To You,Johnny Orlando,0.07333433316063959,isfp
Stay With Me (Feat. Skinny Brown),"ASH ISLAND, Skinny Brown",0.0731773046674409,isfp
Grassland,JFLAMINGO,0.07232198612062575,isfp
Hedgehog,MC Sniper,0.07225679536516487,isfp
"Everywhere, Everything (with Gracie Abrams)","Noah Kahan, Gracie Abrams",0.071577963627279,isfp
PINK CHRISTMAS,Apink,0.07152963450571949,isfp
Love Distance,"Ardhito Pramono, KYNYA",0.07117532612235467,isfp
Winter's Glow,KARDI,0.0711385107321872,isfp
july,Lyn Lapid,0.07090089390804862,isfp
나의 별 My Star,Ban Gwang Ok,0.07054856950723767,isfp
You're Different (Our Secret Diary X Kwon Jin Ah),Kwon Jin Ah,0.0703591072373681,isfp
Again,Juho,0.06997331720386225,isfp
Say I Love You,INSEONG (SF9),0.06967231662019058,isfp
REASONS,Loopy,0.06959915423741006,isfp
NUM,WOO,0.06931300408348125,isfp
Good Bye,YURI,0.06923837803480101,isfp
MOROS,Ethan Low,0.06860178205108791,isfp
Christmas Dance,ROCKY,0.06841169525476924,isfp
Indulgence,Jinan Laetitia,0.0678420481168483,isfp
By My Side (Webtoon 'The Beloved Little Princess' Original Soundtrack),SEOLA,0.0677871377565617,isfp
My First Snow,MAKTUB,0.06759304762785134,isfp
HELLO!,신의진,0.06724829108748256,isfp
Found you,Yel,0.06724424354972715,isfp
"당겨요, 바로 지금 Draw The Bow Right Now",cacophony,0.0668215806954197,isfp
Looking for you,KyoungSeo,0.06653755750442064,isfp
How Have You Been?,lewloh,0.0664223265010802,isfp
I'm okay,Colde,0.06641477564042347,isfp
Know u (feat. POYD),"Danny, Laymin, DonEmoji, POYD",0.06607184491236215,isfp
I Just Need To Love You More,YOONWON,0.06535648316720113,isfp
Even if we disappear,DAWN 던,0.06530114188628486,isfp
25℃,WOO JIN YOUNG,0.06523099009163759,isfp
Sad Tomorrow,"Lina Cooper, Rian Cult",0.06505271094434792,isfp
love for u (❤️4U),VIDI,0.06468323395549123,isfp
I (Feat. DAWN),Park Bom,0.06432172756784112,isfp
MY HOUSE,Beyoncé,0.06425396825396826,isfp
HBD To You,CSR,0.06398486224568853,isfp
tree,GIRIBOY,0.0639686175355487,isfp
Over You,HAON,0.06388085608582912,isfp
Get Some Rest,IT’S,0.06377627683376134,isfp
보통의 고백 Ordinary Love Letter,Krr,0.06369833910318785,isfp
Monica Bellucci,CRUCiAL STAR,0.06347249956137052,isfp
연정,Yang Ji Eun,0.06308592710995724,isfp
겨울 고백 winter (feat. hanlim),"biskit!, Hanlim",0.06299569453364773,isfp
Dive in,CHANZE,0.06286230430154327,isfp
슬픈 사랑은 그리움으로 삼키다,J-Cera,0.06223807040610614,isfp
Crown,DWLLRS,0.061544685736444504,isfp
Paradise,Party Favor,0.061461179512840594,isfp
Come into my dream,WISUE,0.06140046938820119,isfp
Deserve,HOYA,0.06138606459676734,isfp
You're like saponin,YUDABINBAND,0.0612260686989143,isfp
Changeless,"entoy, JustEddy, ilipp",0.06108977438929455,isfp
NIGHT DANCER - Yaffle Holiday Remix - Spotify Singles,"imase, Yaffle",0.060996615547478816,isfp
dreams,ADORA,0.06078694090058184,isfp
HOW,kenessi,0.06074308902096028,isfp
RollerCoaster,SAAY,0.06070579302378064,isfp
AF!!,P. Cassady,0.06059296891323239,isfp
기적은 없어도,Seo In Guk,0.06039830183485391,isfp
HBD To You (Midnight Version),CSR,0.06039115288487425,isfp
AMNESIA,WOODZ,0.059783342147522935,isfp
Wait,DINO,0.0596854260437291,isfp
All Up to You,Yoo Jongkwon,0.05933069087177143,isfp
Alien,Greg,0.059186378918568885,isfp
Say You Love Me,Sam Kim,0.05886453403089559,isfp
WDYM? (Feat. NavyQuokka),"maji, 네이비쿼카(NavyQuokka)",0.058776976187327724,isfp
Dear.,THE BOYZ,0.058541685232354056,isfp
GAWI,Kim Ximya,0.05849315156169995,isfp
Nothing But You (Korean Ver.),Lee Junho,0.058478520650103394,isfp
Nothing But You (Korean Ver.),LEE JUNHO,0.058478520650103394,isfp
my december,yangpa,0.058301216135751247,isfp
my december,Yangpa,0.058301216135751247,isfp
Winter Wonderland,As One,0.058274283748305136,isfp
Like A Movie,Piano Man,0.0579546831614501,isfp
How are you making it look so easy? (Oshie-T),rEDOLENT,0.05790105958295118,isfp
I Fall In Love,DK,0.057878598308010065,isfp
LET ME BE!,gencry,0.05784265653111982,isfp
Charisma,Jann,0.05763163403269448,isfp
Short Hair,DOKYEOM,0.05761913234270834,isfp
Don't blame yourself,이용신,0.05748144535970874,isfp
Ex-Mas,"JEON SOMI, BIG Naughty",0.05741596626816177,isfp
Monthly Project 2023 October Yoon Jong Shin - Back Then,Yoon Jong Shin,0.057237643592686224,isfp
Something Like That,Solji,0.057123240714609745,isfp
Merry PLLIstmas,PLAVE,0.05683630284776755,isfp
Intro session : Humanoid operational,cotoba,0.05657127887012945,isfp
파도 Waves,Bokdajin,0.056498494215988106,isfp
Saying that I miss you in front of you,Bakjiji,0.05610957792207792,isfp
Lie (Feat. youra),"Project MU:FIRM, youra",0.05605107236968978,isfp
"Goodnight Goodnight (ft. Nochang, Nucksal, Khundi Panda)","hyeminsong, 그냥노창, 넉살, Khundi Panda",0.0559913777276107,isfp
"You, You, You",2BiC,0.05568079600891453,isfp
erase,ecru,0.05503915530972303,isfp
leavemealone,"Fred again.., Baby Keem",0.05501285046804745,isfp
Astronaut,Griff,0.054954800247281735,isfp
Body 2 Body (feat. PENOMECO),"Babylon, PENOMECO",0.054584839551989076,isfp
Chains (feat. Daya),"Devault, Daya",0.054548969457446396,isfp
100th,Minsu,0.05447129836222715,isfp
A Song For You,JOONIL JUNG,0.05434043646770392,isfp
Beautiful Winter,Hwang Chi Yeul,0.05424412410541975,isfp
After All This Time,Kim Dong Ryul,0.05403173917678204,isfp
Just (feat. CloveR & SIM2),"merrymerryseoul, CloveR, SIM2",0.0536266499387552,isfp
unbalance,1DAY,0.05311815413505726,isfp
Needle (feat. Drake),"Nicki Minaj, Drake",0.053095424731585926,isfp
Over the window (feat. Paul Kim),"PARK WON, Paul Kim",0.053074544936785616,isfp
Until The End,Park Eunbin,0.05305977232642458,isfp
What's My Name,MAVE:,0.05304495290909036,isfp
거짓말인데,Sondia,0.05287058944270381,isfp
전화하지 마 Don't call me,Jettoyz,0.05286810195634319,isfp
Sun Flower(2023),LAS,0.052301104010445854,isfp
Name Of Love,RECORDBELL,0.05228986538375533,isfp
Wedding Day - Solo Version,Choyoung,0.052194661419511026,isfp
Lucky Rocky,ROCKY,0.05197712966422333,isfp
"Whenever, Wherever",Roy Kim,0.05169248474552927,isfp
I Sent My Therapist To Therapy,Alec Benjamin,0.05159279091019135,isfp
if you only knew,Alexander Stewart,0.051348174959441106,isfp
Lowkey,BM,0.05124959347435891,isfp
Whitewood (Feat. ecru),"SOIN, ecru",0.05121033683565653,isfp
BEEP BEEP,Jessica,0.051185686657657804,isfp
Rainy (with REI AMI),"Dillon Francis, REI AMI",0.05113584659711486,isfp
Feels,"Nissy, Saweetie",0.050924569125367344,isfp
"work, shit, sleep",jisokuryClub,0.05084674620988559,isfp
Backwards,"Goth Babe, WATTS",0.05083134299976242,isfp
Falling in love,"WOO JIN YOUNG, Kim hyun soo",0.05047146673361454,isfp
ALARM,ID:Earth,0.05040935983791818,isfp
사랑 같은 걸 해요,Hwanho,0.050401976052910094,isfp
A Sick day,V.O.S,0.05039016282497166,isfp
그곳으로,Lee Hyuk,0.05032519517519518,isfp
Small Consolation,Sunjin,0.050252970240649134,isfp
Really,Gwangil Jo,0.05018363139697046,isfp
풍등 (Choir Ver.),Lee Chanwon,0.050070470048569536,isfp
Your Love (feat. Sik-K),"Moon Sujin, Sik-K",0.049877997030330634,isfp
헤브어굿데이!,JUTO,0.04980919319217946,isfp
Decalcomanie (Veiled Musician X Solar (MAMAMOO) with Jangwi-dong),Solar,0.049707696511412755,isfp
Happy Prince,"Elephant Gym, YILE LIN",0.04961276887969743,isfp
You're leaving like the season,Sandeul,0.04953805474329787,isfp
Stranger (Feat. 10cm),"HEIZE, 10cm",0.04950913488627774,isfp
One ring,Solji,0.04924838175245179,isfp
Come Back To Me,Grizzly,0.04918845524144183,isfp
5PACE (feat. VINXEN),"Yescoba, VINXEN",0.049152449239858384,isfp
Tears on the Dance Floor,Icona Pop,0.04891907501775494,isfp
ICN > YVR,BIG Naughty,0.04880147669096542,isfp
"Whether it snows white or not, it's a special winter",THE ADE,0.04877512324637686,isfp
BETTER OFF (Feat. gamma) (Prod. EDDY),"unofficialboyy, gamma",0.04854848078442035,isfp
Sleep,GEMINI,0.048476035383316615,isfp
Grace,IDLES,0.04818113142618997,isfp
PUPPET,Guckkasten,0.04811533027855773,isfp
Whisper,SBGB,0.0480696595418031,isfp
V (Peace) (feat. AKMU),"Zion.T, AKMU",0.04795779634184534,isfp
Only One,BANG YEDAM,0.047942242047080766,isfp
Not An Angel,Tems,0.047829502086732145,isfp
the scars,Bily Acoustie,0.0478207816027451,isfp
Imagine,Byeol Eun,0.04779562330838398,isfp
By your side,Na Go Eun,0.047733603270114756,isfp
Perfect Night (Holiday Remix),LE SSERAFIM,0.047681860404253554,isfp
It's never been okay,The Daisy,0.04728201914671098,isfp
I have to leave so suddenly,Yoo Jiwoo,0.047081324414291775,isfp
I will love you only until this winter,DOKO,0.04707739709690609,isfp
Already Over (Part 2),Mike Shinoda,0.047018929955470995,isfp
Silent Night,Zara Larsson,0.04679835340266375,isfp
Wedding Dress (ft. JUSTHIS),"hyeminsong, JUSTHIS",0.046651797885903006,isfp
Into My Playlist Pt. 5 - Dear My Spring,Baek A Yeon,0.046346883050473006,isfp
"0 (Feat. Soojin Lee, SeongSu Kim)","Add All Ears, 이수진, 김성수",0.04628550060733337,isfp
Letter,ALEPH,0.0461192122963401,isfp
Birthday,CLAUDIA,0.04601669969831562,isfp
Airplane Tickets,"Pharrell Williams, Swae Lee, Rauw Alejandro",0.04599884670386596,isfp
Unwind,Shi Shi,0.045948634621313565,isfp
Amnesia,VIXX,0.045817062312453874,isfp
Playground,LUN8wave,0.045698855613773355,isfp
Anywhere,GIFT,0.04567899415019259,isfp
Stars,Jay Ocean,0.045500879199881016,isfp
구름 Cloud,Budung,0.04544208436201945,isfp
Merry Merry Christmas,"Song Eun I, Kim Sook, Lee Jin Ah",0.04542098164228715,isfp
LIT,STAYC,0.04533781096731207,isfp
SUMMER NIGHT,JAEHA,0.045122112397406516,isfp
I'll pick you up,"HYUN SEO, Cha Woo Joo",0.045017409904268245,isfp
"You’re mine, You!",Shin Youme,0.04491742230937277,isfp
With You,WINTER,0.044868628462161976,isfp
The Sand Castle,Kim Hye Rim,0.044818938433013385,isfp
Discord (TAK Remix),QWER,0.04475901410725261,isfp
run for the hills,Tate McRae,0.04475107196752542,isfp
Losing You - Spotify Singles,"Gabry Ponte, bshp, Joe Cleere",0.044745305996054516,isfp
Dance Alone,Preston Pablo,0.04460768907264355,isfp
I’m So Happy For You,MRT,0.04429971809737395,isfp
not good enough,Rangga Jones,0.04428210652301699,isfp
She's Going,SingAgain3 Singer No.49,0.044210377066377406,isfp
Don't Say (feat. Kid Milli),"Moon Sujin, Kid Milli",0.04406324230177683,isfp
It’s Beginning To Look A Lot Like Christmas,J Rabbit,0.04389209189460962,isfp
My Whole World Is You,YUJU,0.04345106033377784,isfp
Dilly Dally,CRAVITY,0.04343072466448353,isfp
I will love you,amin,0.043338552799968066,isfp
Boogie Man,LUCY,0.043147953911006925,isfp
Nothing Else Feels The Same,LOONY,0.04286968401910994,isfp
Episode,Lee Mujin,0.04277412954549177,isfp
Our Night is more beautiful than your Day,NewJeans,0.04254537978973918,isfp
the soul savior ~ I don't need a superman,Billlie,0.042327398497054136,isfp
What Is Love (feat. J.O.Y & Ashley Alisha),"Dept, Ashley Alisha, J.O.Y",0.04230524591615832,isfp
I WRITE SONGS ABOUT YOU,Braden Bales,0.04228012487649888,isfp
Po.Ong (feat. Kim Min Seok of MeloMance),"Sunwoojunga, Kim Min Seok of MeloMance",0.04219158051824719,isfp
Lover/Friend,"KAYTRANADA, Rochelle Jordan",0.04215181479678047,isfp
Carol,Jo SoJeong,0.04209892727461355,isfp
Jingle Bell Rock,aespa,0.042039811777132716,isfp
Baby Baby,Nam Woo-hyun,0.04198853974011045,isfp
Night,Jung In,0.04151217467409034,isfp
POPULATION: TWO,Airliftz,0.04145701300978626,isfp
Goodbye,O.WHEN,0.04099297929946765,isfp
THE WAY YOU MOVE,GAC (Gamaliél Audrey Cantika),0.04065608460028027,isfp
Talk Money (Prod. Wiz World),"Swings, Nochang",0.040495446210931076,isfp
Imagining (feat. Amaarae),"Rina Sawayama, Amaarae",0.04041886111387402,isfp
HBD,HWI YOUNG,0.040416371096143044,isfp
Draw,TAEMIN,0.0404142139194512,isfp
You Don't Know Me,The London Suede,0.040321233639654695,isfp
"Take Me Home, Country Roads",Lana Del Rey,0.040265810090599194,isfp
Hot and Cold (Feat. NO:EL),"Ourealgoat, NO:EL",0.04024823549546805,isfp
18,Jillian Rossi,0.04017141082213715,isfp
Winter Song,Sunnie,0.0399605595152293,isfp
A Beautiful Farewell,CHUU,0.039932218364362095,isfp
Our Christmas,Tasty Shop,0.03981538909192308,isfp
Fly Away,Park Eunbin,0.03967207556998327,isfp
Double of Nothing,Norazo,0.03964486568324164,isfp
Tied,COOING,0.039625131351807355,isfp
Potential,FANTASY BOYS,0.03957613627024752,isfp
On your way,Libelante,0.039439977713577865,isfp
Circle (Feat. Demian Love),"L-like, Demian Love",0.03939692321594918,isfp
Spirit,The Killers,0.03937597075016486,isfp
Whatever Comes My Way,Felly,0.039317869419243735,isfp
Dilemma,Green Day,0.039283732654425446,isfp
Into The Groove,Khắc Hưng,0.03922247652789373,isfp
Must Have Love,ATBO,0.03919952542284475,isfp
Please,Hwanhee,0.03903885753905347,isfp
Everyday,Kim Addict,0.038848070270516094,isfp
두 글자만 지워지면 (If two letters are erased),Ha Yea Song,0.03882137218019571,isfp
MARY,Jordan Mackampa,0.03877536604605662,isfp
Once Again,박다혜,0.03866987025626169,isfp
SNOWFLAKES (feat. HEENA),"YLN Foreign, HEENA",0.03807178189214732,isfp
You're waiting again,Yeoeun,0.03804378487301321,isfp
Without Me,BIG MAMA,0.037966806806309726,isfp
Winter Love Song,Izykite,0.037913081593052046,isfp
Catalyst.,"Weird Genius, Pepita",0.03763599979057495,isfp
Someday,"Bong Gu(GilGuBongGu), Sin Ye Young",0.037331670099114395,isfp
I'm afraid love will come again,BO RA (Cherry Bullet),0.037289101330130324,isfp
Outside (feat. Blaqbonez),"Fireboy DML, Blaqbonez",0.03697994927424752,isfp
A Doll’s Wish,WAX,0.03676234081502926,isfp
Love Me Even If I Die,YLN Foreign,0.03655613920472815,isfp
Back to my Bluegene,Seyan Kim,0.036548347787787115,isfp
Mistiness of you (with KURO),"saevom, KURO",0.03638705727390493,isfp
Flow,D-LITE,0.0361425946278059,isfp
Baggy Jeans - KIM MINCHEOL & HAYATE Remix,"NCT U, KIM MINCHEOL & HAYATE",0.036067894690852316,isfp
Little Star,Kim Yeonji,0.036044334874036695,isfp
100 Reasons,Vincent Blue,0.03596599751011516,isfp
Digression,Junguk,0.03595724609627048,isfp
This night,Bas Bao,0.03595375360647702,isfp
Biscuit,CHANMINA,0.03548040677887739,isfp
미쳐버리겠다 (MAD),BE'O,0.03510236144785676,isfp
Like A Dream,Ha Yea Song,0.035070894937369465,isfp
Joka (Feat. Mommy Son),"Mad Clown, Mommy Son",0.034785435157139014,isfp
Cyber Ritual,Jasmine Sokko,0.034619639203490545,isfp
Get A Guitar - Chromeo Remix,"RIIZE, Chromeo",0.034191095661939654,isfp
